author,birthdate,deathdate,count
"Castlemon, Harry",1842,1915,1
"Péladan, Joséphin",1859,1918,1
"Emerson, Willis George",1856,1918,1
"Warner, Charles Dudley",1829,1900,1
"Ingelius, Gustaf Edvard",no_birthdate,no_deathdate,1
"Tarbell, H. S. (Horace Sumner)",1838,1904,1
"Harris, William Torrey",1835,1909,1
"Draper, A. S. (Andrew Sloan)",1848,1913,1
"Faraday, Michael",1791,1867,1
"Lassila, Maiju",1868,1918,1
"Siemsen, Hans",1891,1969,1
"Barrett, Philip",1838,1900,1
"Jex-Blake, Sophia",1840,1912,1
"Habberton, John",1842,1921,1
"Schulz-Besser, Ernst",1873,1933,1
"Garnett, Richard",1835,1906,1
"Bleackley, Horace",1868,1931,1
"Kingsley, Florence Morse",1859,1937,1
"Bernard, Frédéric",no_birthdate,no_deathdate,1
"Emerson, Ralph Waldo",1803,1882,1
"Bjørnson, Bjørnstjerne",1832,1910,1
"Mills, John",no_birthdate,no_deathdate,1
"Durnford, H. G. (Hugh George)",no_birthdate,no_deathdate,1
"Holt, Winifred",1870,1945,1
"Clark, Ann Nolan",1896,1995,1
"Bateson, William",1861,1926,1
"Zola, Émile",1840,1902,1
"Panton, J. E. (Jane Ellen)",1847,1923,1
"Molt, E.",1874,1943,1
"Louwerse, Pieter",1840,1909,1
"Gale, Zona",1874,1938,1
Various,no_birthdate,no_deathdate,1
"Nietzsche, Friedrich Wilhelm",1844,1900,1
"Matsell, George W. (George Washington)",1811,1877,1
"Webber, Harry Endicott",1874,no_deathdate,1
"Strindberg, August",1849,1912,1
"Day, Thomas Fleming",1861,1927,1
"Lohman, Stanley William",1907,no_deathdate,1
"Farley, Ralph Milne",1887,1963,1
"Thies, Hans Arthur",1893,1954,1
"Tyrrell, Chas. A. (Charles Alfred)",1846,1918,1
"Brigham, Sarah Jeannette Lathbury",1835,1929,1
"Freytag, Gustav",1816,1895,1
"Slatin, Rudolf Carl, Freiherr von",1857,1932,1
"Slatin, Rudolf Carl, Freiherr von",1857,1932,1
"Yale, Elsie Duncan",1873,1956,1
"Brust, Alfred",1891,1934,1
"Hartmann, Walther Georg",1892,1970,1
Voltaire,1694,1778,1
"Walakorpi, Urho Wiljo",1886,1957,1
"Habberton, John",1842,1921,1
"Norton, Charles Ledyard",1837,1909,1
"Munro, Robert",1835,1920,1
"Westerman, Percy F. (Percy Francis)",1876,1959,1
"Brehm, Alfred Edmund",1829,1884,1
"Caine, Hall, Sir",1853,1931,1
"Caine, Hall, Sir",1853,1931,1
"Huxley, Thomas Henry",1825,1895,1
"Geddie, John",1848,1937,1
"Currey, J. Seymour (Josiah Seymour)",1844,1928,1
"Snowden, James Ross",1809,1878,1
"Baker, George M. (George Melville)",1832,1890,1
"Ranta, Raiju",no_birthdate,no_deathdate,1
"Tolstoy, Leo, graf",1828,1910,1
"Optic, Oliver",1822,1897,1
"Löns, Hermann",1866,1914,1
"Hirschberg, J. (Julius)",1843,1925,1
"Weaver, Addie Guthrie",no_birthdate,no_deathdate,1
"Folk, Reau E. (Reau Estes)",1865,1948,1
"Leopardi, Giacomo",1798,1837,1
"Hatton, Joseph",1841,1907,1
"Coolidge, Dane",1873,1940,1
"Révész, Béla",1876,1944,1
"Berger, Ludwig",1892,1969,1
"Irving, Washington",1783,1859,1
"Curwen, Henry",1845,1892,1
"Barr, Robert",1850,1912,1
"Roddick, Amy Redpath",1868,1954,1
"Rowland, Helen",1876,no_deathdate,1
"De la Mare, Walter",1873,1956,1
"Browne, Horace B. (Horace Baker)",no_birthdate,no_deathdate,1
"Wells, H. G. (Herbert George)",1866,1946,1
"Turunen, Armas E.",1886,1909,1
"Knoblauch, Adolf",1882,1951,1
"Becher, Johannes Robert",1891,1958,1
"Kahn, Fritz",1888,1968,1
"Walakorpi, Urho Wiljo",1886,1957,1
"Scargill, William Pitt",1787,1836,1
"Goldsmith, Oliver",no_birthdate,1774,1
"Muratori, Lodovico Antonio",1672,1750,1
"Wilkinson, W. T.",no_birthdate,no_deathdate,1
"Melegari, Dora",1849,1924,1
"Dino, Dorothée, duchesse de",1793,1862,1
"Schaumann, Ruth",1899,1975,1
"Mengel, Robert Morrow",1921,no_deathdate,1
"Tordoff, Harrison Bruce",1923,no_deathdate,1
"Lehtimäki, Konrad",1883,1937,1
"Kataja, Väinö",1867,1914,1
"Oblinger, M. M. (Milo Milton)",1900,no_deathdate,1
"Stratemeyer, Edward",1862,1930,1
"Rossetti, Gabriele",1783,1854,1
"Oliphant, Mrs. (Margaret)",1828,1897,1
"Kerslake, T. (Thomas)",1812,1891,1
"Grater, Russell K.",no_birthdate,no_deathdate,1
"Potts, Merlin K.",1915,no_deathdate,1
"Roberts, B. H. (Brigham Henry)",1857,1933,1
"Pérez Galdós, Benito",1843,1920,1
"Farrow, G. E. (George Edward)",1866,no_deathdate,1
"Warren, George A.",no_birthdate,no_deathdate,1
"Washington, George",1732,1799,1
"Fryer, Jane Eayre",1876,no_deathdate,1
"Matthews, Stanley R.",no_birthdate,no_deathdate,1
"Bancroft, Caroline",no_birthdate,no_deathdate,1
"Rogers, Robert M.",1839,1904,1
"Goodrich, Samuel G. (Samuel Griswold)",1793,1860,1
"Wells, H. G. (Herbert George)",1866,1946,1
"Sherwood, Margaret Pollock",1864,1955,1
"Heilala, Yrjö",1882,1951,1
"Chambers, Robert W. (Robert William)",1865,1933,1
W. & R. Chambers Ltd.,no_birthdate,no_deathdate,1
"Wilson, Daniel, Sir",1816,1892,1
"Mathewson, Christy",1880,1925,1
Various,no_birthdate,no_deathdate,1
"Maragall, Joan",1860,1911,1
"Gale, Zona",1874,1938,1
Various,no_birthdate,no_deathdate,1
"Leland, Charles Godfrey",1824,1903,1
"Hecker, J. F. C. (Justus Friedrich Carl)",1795,1850,1
"Leatherbee, E. B. (Ethel Brigham)",1878,1955,1
Hermanna,1877,1946,1
Various,no_birthdate,no_deathdate,1
"Sylva, Carmen",1843,1916,1
"Strettell, Alma",1853,1939,1
"Wells, H. G. (Herbert George)",1866,1946,1
"Topelius, Zacharias",1818,1898,1
"Hoare, Edward",1812,1894,1
"Hoare, Edward",1812,1894,1
"Goodnaw, W. S.",no_birthdate,no_deathdate,1
"Paull, Irving S.",no_birthdate,no_deathdate,1
"Cobden, John C.",no_birthdate,no_deathdate,1
"Dawkins, William Boyd",1838,1929,1
"Newbolt, Henry John, Sir",1862,1938,1
"Cunningham, Francis",1785,1863,1
"Musset, Alfred de",1810,1857,1
"Walckenaer, C. A. (Charles Athanase)",1771,1852,1
"Sanders, William Francis Lewis",1849,no_deathdate,1
"Hoare, Edward",1812,1894,1
"Kubalski, N. A. (Nicolas A.)",1794,1875,1
"Thackeray, William Makepeace",1811,1863,1
"Salmela, Marja",1875,1924,1
Anonymous,no_birthdate,no_deathdate,1
"Conway, William Martin, Sir",1856,1937,1
"Reynolds, Joshua, Sir",1723,1792,1
"Durkin, Douglas",1884,1967,1
"Donovan, Peter",1884,no_deathdate,1
"Freke, John",1688,1756,1
"Hoare, Edward",1812,1894,1
"Hoare, E. H. (Edward Hatch)",1790,1873,1
"Clark, William",1770,1838,1
"Lewis, Meriwether",1774,1809,1
"Champagnac, J.-B.-J. (Jean-Baptiste-Joseph)",1796,1858,1
"Du Chaillu, Paul B. (Paul Belloni)",1835,1903,1
"Ganander, Christfrid",1741,1790,1
"Nietzsche, Friedrich Wilhelm",1844,1900,1
"Kingsley, Florence Morse",1859,1937,1
"Wetherald, A. Ethelwyn",1857,1940,1
"Emerson, Willis George",1856,1918,1
"Dawson, Coningsby",1883,1959,1
"Dawson, Coningsby",1883,1959,1
"Dawson, Coningsby",1883,1959,1
"Walpole, Hugh",1884,1941,1
"Bacheller, Irving",1859,1950,1
"Dawson, Coningsby",1883,1959,1
"Colton, Arthur",1868,1943,1
"Bacheller, Irving",1859,1950,1
"Emerson, Willis George",1856,1918,1
"Buchanan, Robert Williams",1841,1901,1
"Emerson, Willis George",1856,1918,1
"Emerson, Willis George",1856,1918,1
"Gordon, W. J. (William John)",no_birthdate,no_deathdate,1
"Altenberg, Peter",1859,1919,1
"Bayley, Emilius, Sir",1823,1917,1
"Hoare, Edward",1812,1894,1
"Hartwig, G. (Georg)",1813,1880,1
"Gorky, Maksim",1868,1936,1
"Gorky, Maksim",1868,1936,1
"Nieves, Juan B.",no_birthdate,no_deathdate,1
"Maupassant, Guy de",1850,1893,1
"Alcott, Louisa May",1832,1888,1
"Allingham, Hugh",no_birthdate,no_deathdate,1
"Cuellar, Francisco de, active 16th century",no_birthdate,no_deathdate,1
"Adye, John, Sir",1819,1900,1
"Niemi, Aukusti Robert",1869,1931,1
"Arwidsson, Adolph Ivar",1791,1858,1
"Streuvels, Stijn",1871,1969,1
"Junghuhn, Franz Wilhelm",1809,1864,1
"Zweig, Arnold",1887,1968,1
"Carelsen, Geertruida",no_birthdate,no_deathdate,1
"Habberton, John",1842,1921,1
"Connolly, Richard",no_birthdate,no_deathdate,1
Philadelphia. Board of health,no_birthdate,no_deathdate,1
"Liebusch, Georg",no_birthdate,no_deathdate,1
"Collodi, Carlo",1826,1890,1
"Brady, Cyrus Townsend",1861,1920,1
"Kokoschka, Bohuslav",1892,1976,1
"Lavoisier, Antoine Laurent",1743,1794,1
"Lavoisier, Antoine Laurent",1743,1794,1
"Lavoisier, Antoine Laurent",1743,1794,1
"Hardekopf, Ferdinand",1876,1954,1
"Vivian, Harold Acton",no_birthdate,1929,1
"Biedenkapp, Georg",1868,1924,1
"MacKenzie, Edna I.",no_birthdate,no_deathdate,1
"Head, Richard",no_birthdate,no_deathdate,1
"Kirkman, Francis",1632,no_deathdate,1
"Bell, Gertrude Lowthian",1868,1926,1
"Gogol, Nikolai Vasilevich",1809,1852,1
"Anttila, Selma",1867,1942,1
"Regis, Julius",1889,1925,1
"Huergo, Palemón",no_birthdate,no_deathdate,1
"Wells, H. G. (Herbert George)",1866,1946,1
"Arenal de García Carrasco, Concepción",1820,1893,1
"Zola, Émile",1840,1902,1
"Calonius, Laura",no_birthdate,no_deathdate,1
"Fraser, Alexander, Mrs.",1829,1908,1
"Baden-Powell of Gilwell, Robert Stephenson Smyth Baden-Powell, Baron",1857,1941,1
"Merwin, Samuel",1874,1936,1
"Topelius, Zacharias",1818,1898,1
"Seaman, Augusta Huiell",1879,1950,1
"Bowen, Marjorie",1888,1952,1
"Rivière, Jacques",1886,1925,1
"Baker, George M. (George Melville)",1832,1890,1
"Ball, John",1818,1889,1
"Faulkner, Georgene",1873,1958,1
"Aniol, Claude B.",1900,1980,1
"Kayser, Rudolf",1889,1964,1
"Watts, William, active 1737-1758",no_birthdate,no_deathdate,1
"Sick, Ingeborg Maria",1858,1951,1
"Véron, Pierre",1833,1900,1
"Grimm, Jacob",1785,1863,1
"Grimm, Wilhelm",1786,1859,1
"Clifford, Hugh Charles, Sir",1866,1941,1
"Dale, J. B., Mrs.",no_birthdate,no_deathdate,1
United States. National Park Service,no_birthdate,no_deathdate,1
"Stevenson, Fanny Van de Grift",1840,1914,1
"France, Anatole",1844,1924,1
"Blanche, August",1811,1868,1
"Eliot, Ethel Cook",1890,1972,1
"Dodge, Natt N. (Natt Noyes)",1900,1982,1
"Shelton, Napier",1931,no_deathdate,1
"Guiney, Louise Imogen",1861,1920,1
"Hughes, Thomas",1822,1896,1
Various,no_birthdate,no_deathdate,1
"Berger, Henning",1872,1924,1
"Benedictsson, Victoria",1850,1888,1
"Molin, Pelle",1864,1896,1
"Forsslund, Karl-Erik",1872,1941,1
"Strindberg, August",1849,1912,1
"Blanche, August",1811,1868,1
"Levertin, Oscar",1862,1906,1
"Heidenstam, Verner von",1859,1940,1
"Söderberg, Hjalmar",1869,1941,1
"Hamsun, Knut",1859,1952,1
"Dostoyevsky, Fyodor",1821,1881,1
"Meakin, Annette M. B.",1867,1959,1
"Thomas, Edward",1878,1917,1
"Brady, Cyrus Townsend",1861,1920,1
"Awsiter, John",1734,no_deathdate,1
"Vondel, Joost van den",1587,1679,1
"Verne, Jules",1828,1905,1
"Koskimaa, Juho",1891,1926,1
"Lang, Andrew",1844,1912,1
"Shastid, Thomas Hall",1866,1947,1
"Steffen, Gustaf Fredrik",1864,1929,1
"Bloundelle-Burton, John",1850,1917,1
"Alcott, Louisa May",1832,1888,1
"Robertson, J. M. (John Mackinnon)",1856,1933,1
"Appert, Nicolas",1749,1841,1
"Farr, Julia",no_birthdate,no_deathdate,1
Various,no_birthdate,no_deathdate,1
"Geijerstam, Gustaf af",1858,1909,1
"Baring-Gould, S. (Sabine)",1834,1924,1
"Borel, J. (Jean)",1868,1946,1
"Anton, R.",no_birthdate,no_deathdate,1
"Braddock, Gordon",no_birthdate,no_deathdate,1
"Hergesheimer, Joseph",1880,1954,1
"Hornung, E. W. (Ernest William)",1866,1921,1
"Kester, Vaughan",1869,1911,1
"Hornung, E. W. (Ernest William)",1866,1921,1
"Hornung, E. W. (Ernest William)",1866,1921,1
"Kester, Vaughan",1869,1911,1
"Gourmont, Remy de",1858,1915,1
"Baring-Gould, S. (Sabine)",1834,1924,1
"Baring-Gould, S. (Sabine)",1834,1924,1
"Schiltberger, Johannes",1380,no_deathdate,1
"Petrie, W. M. Flinders (William Matthew Flinders)",1853,1942,1
"Watson, James A. S. (James Anderson Scott)",1889,1966,1
"Fisler, Annie",no_birthdate,no_deathdate,1
"Janes, Lewis G. (Lewis George)",1844,1901,1
"Leinster, Murray",1896,1975,1
"Oliphant, Mrs. (Margaret)",1828,1897,1
"Devjatnin, V. N. (Vasilij Nikolaevic)",1862,1938,1
"Raymond, Alfred",no_birthdate,no_deathdate,1
"Richards, Laura Elizabeth Howe",1850,1943,1
"Shipley, A. E. (Arthur Everett), Sir",1861,1927,1
"Hodges, George",1856,1919,1
"MacOubrey, William",1800,1884,1
"Finn, Francis J. (Francis James)",1859,1928,1
"Drinkwater, John",1882,1937,1
"Vandérem, Fernand",1864,1939,1
"Bloundelle-Burton, John",1850,1917,1
"Arnoldson, K. P. (Klas Pontus)",1844,1916,1
"Mahan, A. T. (Alfred Thayer)",1840,1914,1
"Mahan, A. T. (Alfred Thayer)",1840,1914,1
"Jenkins, Herbert George",1876,1923,1
"Morgan, Charles",1894,1958,1
"Tennyson, Alfred Tennyson, Baron",1809,1892,1
"Macoubrey, William",no_birthdate,no_deathdate,1
"Kawaguchi, Ekai",1866,1945,1
"Barberá, Joaquín",no_birthdate,no_deathdate,1
"Pardo Bazán, Emilia, condesa de",1852,1921,1
"Rivers, Dean",no_birthdate,no_deathdate,1
"Rathborne, St. George",1854,1938,1
"Clare, John",1793,1864,1
"Schopenhauer, Adele",1797,1849,1
"Defoe, Daniel",no_birthdate,1731,1
Various,no_birthdate,no_deathdate,1
"Chekhov, Anton Pavlovich",1860,1904,1
"Fraser, Alexander, Mrs.",1829,1908,1
"Monstrelet, Enguerrand de",no_birthdate,1453,1
"Saunders, Marshall",1861,1947,1
"Lounsberry, Lionel",no_birthdate,no_deathdate,1
"Tomlinson, Everett T. (Everett Titsworth)",1859,1931,1
"Cazotte, Jacques",1719,1792,1
"Páez, Ramón",no_birthdate,no_deathdate,1
"Troughton, Adolphus Charles",no_birthdate,no_deathdate,1
"Oliphant, Mrs. (Margaret)",1828,1897,1
"Alger, Horatio, Jr.",1832,1899,1
"Boccaccio, Giovanni",1313,1375,1
"Boccaccio, Giovanni",1313,1375,1
"Sheldon, Anna R.",no_birthdate,no_deathdate,1
"Newell, Marjorie Moyca",no_birthdate,no_deathdate,1
"Martineau, Harriet",1802,1876,1
"Mitton, G. E. (Geraldine Edith)",1868,1955,1
"McElroy, Crocket",no_birthdate,no_deathdate,1
"Stringer, Arthur",1874,1950,1
"Marston, E. (Edward)",1825,1914,1
"Chase, Josephine",no_birthdate,1931,1
"Legler, Henry Eduard",1861,1917,1
"Klees, Johann Georg",1770,1849,1
Various,no_birthdate,no_deathdate,1
"Kane, Elisha Kent",1820,1857,1
"Westerman, Percy F. (Percy Francis)",1876,1959,1
"Brausewetter, Max Georg",1867,1916,1
"Brooke, A. A. (Agnes Amy)",1852,1939,1
"Whitley, Margaret",no_birthdate,no_deathdate,1
"Puliga, Henrietta de Quigini",1847,1938,1
"Ford, Ford Madox",1873,1939,1
"Goldfrap, John Henry",1879,1917,1
"Schnapps, Charles H.",no_birthdate,no_deathdate,1
"Goodwin, Thomas",1586,1642,1
Anonymous,no_birthdate,no_deathdate,1
Various,no_birthdate,no_deathdate,1
"Turgenev, Ivan Sergeevich",1818,1883,1
"Tagore, Rabindranath",1861,1941,1
"Habberton, John",1842,1921,1
Marylebone Anti-Compulsory Vaccination League,no_birthdate,no_deathdate,1
"Hoare, Edward",1812,1894,1
"Smith, George",1830,no_deathdate,1
"Torrey, R. A. (Reuben Archer)",1856,1928,1
"Bloundelle-Burton, John",1850,1917,1
"Blythe, LeGette",1900,1993,1
"Mattoon, Wilbur R. (Wilbur Reed)",1875,1941,1
"Webster, C. B. (Cyril Bertram)",1898,no_deathdate,1
"Meeker, Ezra",1830,1928,1
"Nightingale, Florence",1820,1920,1
"Goethe, Johann Wolfgang von",1749,1832,1
"Seeley, H. G. (Harry Govier)",1839,1909,1
"Cameron, John Stanley",no_birthdate,no_deathdate,1
"Tryon, Thomas",1634,1703,1
"Balzac, Honoré de",1799,1850,1
"Åberg, J. O. (Johan Olof)",1843,1898,1
"Sampter, Jessie E. (Jessie Ethel)",1883,1938,1
"Troughton, Adolphus Charles",no_birthdate,no_deathdate,1
"Wells, Carolyn",1862,1942,1
Various,no_birthdate,no_deathdate,1
"Braidwood, Robert J. (Robert John)",1907,2003,1
"Baker, George M. (George Melville)",1832,1890,1
"Harper, John",no_birthdate,no_deathdate,1
"Aulnoy, Madame d' (Marie-Catherine)",1650,1705,1
"Lippmann, Julie M.",1864,1952,1
"Hanotaux, Gabriel",1853,1944,1
"Åberg, J. O. (Johan Olof)",1843,1898,1
"Chekhov, Anton Pavlovich",1860,1904,1
"Morató, Joseph",1875,1918,1
"Caruso, Enrico",1873,1921,1
"Melba, Nellie, Dame",1861,1931,1
"Davies, Ben",1858,1943,1
"Butt, Clara, Dame",1872,1936,1
"Alkio, Santeri",1862,1930,1
"Poe, Edgar Allan",1809,1849,1
"Doyle, Arthur Conan",1859,1930,1
"Doyle, Arthur Conan",1859,1930,1
"Morgan, J. H. (John Hartman)",1876,1955,1
"Raphael, John N. (John Nathan)",1868,1917,1
"Le Sage, Alain René",1668,1747,1
"Powell, Van",no_birthdate,no_deathdate,1
"Steel, A. G. (Allan Gibson)",1858,1914,1
"Lyttelton, R. H. (Robert Henry)",1854,1939,1
"Martineau, Harriet",1802,1876,1
"Moore-Park, Carton",1877,1956,1
"Chekhov, Anton Pavlovich",1860,1904,1
"Lassila, Maiju",1868,1918,1
"Lassila, Maiju",1868,1918,1
"Lassila, Maiju",1868,1918,1
Homer,-750,-650,1
Homer,-750,-650,1
Homer,-750,-650,1
"Jones, Rufus M. (Rufus Matthew)",1863,1948,1
"Rossetti, Dante Gabriel",1828,1882,1
"Dawbarn, Charles",no_birthdate,no_deathdate,1
"Cross, Jonathan",no_birthdate,no_deathdate,1
"Dostoyevsky, Fyodor",1821,1881,1
"Lee, Jennette",1860,1951,1
"Lee, Jennette",1860,1951,1
"Harland, Henry",1861,1905,1
"Harland, Henry",1861,1905,1
"Harland, Henry",1861,1905,1
"Harland, Henry",1861,1905,1
"Hoffmann, E. T. A. (Ernst Theodor Amadeus)",1776,1822,1
"Davis, Richard Harding",1864,1916,1
"Méneval, Claude-François, baron de",1778,1850,1
"Howells, William Dean",1837,1920,1
"Tissandier, Gaston",1843,1899,1
"Åberg, J. O. (Johan Olof)",1843,1898,1
"Balzac, Honoré de",1799,1850,1
"Hoare, Edward",1812,1894,1
"Bagwell, Richard",1840,1918,1
"Hoare, Edward",1812,1894,1
"Deeping, Warwick",1877,1950,1
"Adams, Jean Prescott",no_birthdate,no_deathdate,1
"Poole, John",no_birthdate,1872,1
"Zschokke, Heinrich",1771,1848,1
"Colyer, Frank",1866,1954,1
"Zola, Émile",1840,1902,1
"Holwell, J. Z. (John Zephaniah)",1711,1798,1
"King, Charles Cooper",no_birthdate,no_deathdate,1
"Rosenhain, Walter",1875,1934,1
"Oluf, Hark",1708,1754,1
"Riese, Otto",1697,1779,1
"Zola, Émile",1840,1902,1
Molière,1622,1673,1
"Robson, Philip A. (Philip Appleby)",1871,no_deathdate,1
"Cannan, Gilbert",1884,1955,1
"Hutton, Laurence",1843,1904,1
"Guiney, Louise Imogen",1861,1920,1
"Stjernstedt, Georg",1876,1963,1
"Bloundelle-Burton, John",1850,1917,1
"Bloundelle-Burton, John",1850,1917,1
"Schopenhauer, Arthur",1788,1860,1
"Solkio, Olli",no_birthdate,no_deathdate,1
"Ervasti, A. V. (August Vilhelm)",1845,1900,1
"Lewis, J. Sydney",no_birthdate,no_deathdate,1
"Malcolm, John",1769,1833,1
"Skinnider, Margaret",no_birthdate,no_deathdate,1
"Warford, Aaron A.",no_birthdate,no_deathdate,1
"Hoare, Edward",1812,1894,1
"Hoare, Edward",1812,1894,1
"D'Ambra, Lucio",1880,1939,1
Various,no_birthdate,no_deathdate,1
Various,no_birthdate,no_deathdate,1
"Hoare, Edward",1812,1894,1
"Hoare, Edward",1812,1894,1
"Hulbert, Homer B. (Homer Bezaleel)",1863,1949,1
"Hoare, Edward",1812,1894,1
"Aalto, Ari",1876,1938,1
"Åberg, J. O. (Johan Olof)",1843,1898,1
"Maupassant, Guy de",1850,1893,1
"American Bureau of Engineering, Chicago",no_birthdate,no_deathdate,1
"Hancock, H. Irving (Harrie Irving)",1868,1922,1
"Oliphant, Mrs. (Margaret)",1828,1897,1
"Hoare, Edward",1812,1894,1
"Mill, John Stuart",1806,1873,1
"Sinclair, John",1797,1875,1
"Lykes, Richard Wayne",no_birthdate,no_deathdate,1
"Masefield, John",1878,1967,1
Various,no_birthdate,no_deathdate,1
"Gautier, Théophile",1811,1872,1
"Roberts, Randal H. (Randal Howland), Sir",1837,1899,1
"Baker, George M. (George Melville)",1832,1890,1
Various,no_birthdate,no_deathdate,1
"Adams, Charles Kendall",1835,1902,1
"Trent, William P. (William Peterfield)",1862,1939,1
"Hoare, Edward",1812,1894,1
"Hoare, Edward",1812,1894,1
"May, W., Rev.",no_birthdate,no_deathdate,1
"Mellen, Nicholas",no_birthdate,no_deathdate,1
"White, George, sailor on the Nottingham galley",no_birthdate,no_deathdate,1
"Langman, Christopher",no_birthdate,no_deathdate,1
"Woolson, Constance Fenimore",1840,1894,1
"Alcott, Louisa May",1832,1888,1
"Åberg, J. O. (Johan Olof)",1843,1898,1
Various,no_birthdate,no_deathdate,1
"Tolstoy, Leo, graf",1828,1910,1
"Ellis, Edward Sylvester",1840,1916,1
"Leiber, Fritz",1910,1992,1
"Scidmore, Eliza Ruhamah",1856,1928,1
"Ramsay, William",1852,1916,1
"Montefiore, Moses, Sir",1784,1885,1
"Montefiore, Judith Cohen, Lady",1784,1862,1
"Topelius, Zacharias",1818,1898,1
"Bloundelle-Burton, John",1850,1917,1
"Harris, Joel Chandler",1848,1908,1
"Saunders, Marshall",1861,1947,1
"Kolom, Aaron L.",no_birthdate,no_deathdate,1
"Lie, Jonas",1833,1908,1
"Masters, Edgar Lee",1868,1950,1
"Saunders, Marshall",1861,1947,1
"Harbaugh, T. C. (Thomas Chalmers)",1849,1924,1
"Bååth, A. U. (Albert Ulrik)",1853,1912,1
"Shelley, Percy Bysshe",1792,1822,1
"Shelley, Mary Wollstonecraft",1797,1851,1
Anonymous,no_birthdate,no_deathdate,1
Molière,1622,1673,1
"Cannon, Richard",1779,1865,1
Various,no_birthdate,no_deathdate,1
"Mateos, Juan A. (Juan Antonio)",1831,1913,1
"Riva Palacio, Vicente",1832,1896,1
"Martinez de la Torre, Rafael",1828,1876,1
"Payno, Manuel",1810,1894,1
"French, Nora May",1881,1907,1
"Dino, Dorothée, duchesse de",1793,1862,1
Various,no_birthdate,no_deathdate,1
"Chenery, William Eastman",1859,no_deathdate,1
"Howard, Maria Willett",no_birthdate,no_deathdate,1
"Spencer, Herbert",1820,1903,1
"Hannay, David",1853,1934,1
"Merkley, George E. (George Earle)",1865,no_deathdate,1
"Royle, Edwin Milton",1862,1942,1
"Opp, Julie",1871,1921,1
"De Ford, Miriam Allen",1888,1975,1
"Alemán, Mateo",1547,no_deathdate,1
Molière,1622,1673,1
"Vasconcelos, Agostinho Manuel de",1583,1641,1
"Warren, George A.",no_birthdate,no_deathdate,1
"Goldfrap, John Henry",1879,1917,1
"Schaack, Michael J.",no_birthdate,no_deathdate,1
"Markham, Clements R. (Clements Robert), Sir",1830,1916,1
"Mordaunt, Elinor",1876,1942,1
"Croce, Benedetto",1866,1952,1
"Hodgson, Mary, active 1855",no_birthdate,no_deathdate,1
"Barnes, James",1866,1936,1
"Talbot, Frederick Arthur Ambrose",1880,1924,1
"MacKenzie, Edna I.",no_birthdate,no_deathdate,1
"Roberts, B. H. (Brigham Henry)",1857,1933,1
"Ritchie, J. Ewing (James Ewing)",1820,1898,1
"Kant, Immanuel",1724,1804,1
"Kirkman, Francis",1632,no_deathdate,1
"Head, Richard",no_birthdate,no_deathdate,1
"Ebbinghaus, Hermann",1850,1909,1
"Wood, T. B. (Thomas Barlow)",1869,1929,1
"Lidgett, Albert",1876,1936,1
"Miner, James Burt",1873,1943,1
"Macleod, Rita",no_birthdate,no_deathdate,1
"Gordon, Elizabeth",1866,1922,1
"Du Genestoux, Magdeleine",1873,1942,1
"Petrie, W. M. Flinders (William Matthew Flinders)",1853,1942,1
"Balzac, Honoré de",1799,1850,1
"Goldfrap, John Henry",1879,1917,1
Various,no_birthdate,no_deathdate,1
"MacCulloch, Edgar, Sir",1808,1896,1
"Fay, C. H.",no_birthdate,no_deathdate,1
"Wordsworth, William",1770,1850,1
