author_name,title_count
"Grey, Zane, 1872-1939",1
"Z˙Òiga, Juan PÈrez",1
"Bose, Jagadis Chandra, Sir, 1858-1937",1
"Henty, G. A. (George Alfred), 1832-1902",1
"Dods, Marcus, 1834-1909",1
"Lindley, Augustus F.",1
"Sharp, Dallas Lore, 1870-1929",1
"Beattie, James, 1735-1803",1
"Strang, Herbert",1
"Durkheim, Emile",1
"Le Queux, William, 1864-1927",1
"Teetgen, Alexander",1
"Edschmid, Kasimir, 1890-1966",1
"Masefield, John, 1878-1967",1
"Douglas, Amanda Minnie, 1831-1916",1
"Bradley, A. G. (Arthur Granville), 1850-1943",1
Various,1
"Dryden, John, 1631-1700",1
"Darwin, Charles, 1809-1882",1
"Butler, Ellis Parker, 1869-1937",1
"Murray, Stewart L.",1
"South, Richard",1
"Wit, Augusta de, 1864-1939",1
"Meade, L. T., 1854-1914",1
"Benson, E. F. (Edward Frederic), 1867-1940",1
"Thurston, Edgar, 1855-1935",1
"Ibsen, Henrik, 1828-1906",1
Various,1
"Ridge, Lola, 1873-1941",1
"Hebbel, Friedrich, 1813-1863",1
"Lucchesini, Cesare, 1756-1832",1
"FÈval, Paul, 1817-1887",1
"GastÈ, Armand",1
"Scharten-Antink, M.",1
Anonymous,1
"Okey, Thomas, 1852-1935",1
"Gibbon, Edward, 1737-1794",1
"Forwood, Sir William Bower",1
"James, Henry, 1843-1916",1
"Goodwin, John E.",1
"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838",1
"Howells, William Dean, 1837-1920",1
"McFadyen, John Edgar, 1870-1933",1
Anonymous,1
"Renan, Ernest, 1823-1892",1
"Buchan, John, 1875-1940",1
"Perkins, Lucy Fitch, 1865-1937",1
"Howells, William Dean, 1837-1920",1
"Masefield, John, 1878-1967",1
"Shakespeare, William, 1564-1616",1
"Haldeman-Julius, E. (Emanuel), 1888-1951",1
"Haldeman-Julius, Marcet, 1887-1941",1
"Russell, Thomas Herbert, 1862-1947",1
"Jackman, William J. (William James), 1850-",1
"Chanute, Octave, 1832-1910",1
"Smythe, E. Louise (Emma Louise), 1858-",1
"Oppenheim, E. Phillips (Edward Phillips), 1866-1946",1
"Masters, Edgar Lee, 1868-1950",1
"Davis, Richard Harding, 1864-1916",1
"Darwin, Charles, 1809-1882",1
"Huxley, Thomas Henry, 1825-1895",1
"P‰iv‰rinta, Pietari, 1827-1913",1
"Le Gallienne, Richard, 1866-1947",1
"Bennett, Arnold, 1867-1931",1
"De la Mare, Walter, 1873-1956",1
"Mommsen, Theodor, 1817-1903",1
Various,1
"Grimm, Jacob, 1785-1863",1
"Grimm, Wilhelm, 1786-1859",1
"Verne, Jules, 1828-1905",1
"Hergesheimer, Joseph, 1880-1954",1
Commune de Amiens/Nancy,1
"Grant, Ulysses S. (Ulysses Simpson), 1822-1885",1
"Cullum, Ridgwell, 1867-1943",1
"Maurice, Furnley, 1881-1942",1
"Millard, Max",1
Various,1
"Roe, Edward Payson, 1838-1888",1
"Wells, Carolyn, 1862-1942",1
"Anderson, Sherwood, 1876-1941",1
"Parker, Gilbert, 1862-1932",1
"Trollope, Anthony, 1815-1882",1
"Ebers, Georg, 1837-1898",1
"Lutz, Henry F. (Henry Frey), 1868-1926",1
"Han, Ying, active 150 B.C.",1
"Kemble, Fanny, 1809-1893",1
"Beers, Henry A. (Henry Augustin), 1847-1926",1
"Stifter, Adalbert, 1805-1868",1
"Houssaye, ArsËne, 1815-1896",1
"MacDonald, George, 1824-1905",1
"Laing, S. (Samuel), 1812-1897",1
"Warner, Susan, 1819-1885",1
"Wilson, Herbert M. (Herbert Michael), 1860-1920",1
"Sholl, Anna McClure",1
"Nolan, E. H. (Edward Henry)",1
"Farr, Edward",1
"Dumas, Alexandre, 1802-1870",1
"Barnfield, Richard, 1574-1627",1
"Le Gallienne, Richard, 1866-1947",1
"Brampton, Henry Hawkins, Baron, 1817-1907",1
"Troward, T. (Thomas), 1847-1916",1
"McPherson, J. H. T. (John Hanson Thomas), 1865-1953",1
"Tarrant, W. G. (William George), 1853-1928",1
"Hamsun, Knut, 1859-1952",1
Anonymous,1
Various,1
"Garnier, Robert, 1544-1590",1
"Mornay, Philippe de, seigneur du Plessis-Marly, 1549-1623",1
Various,1
Various,1
"Doyle, Arthur Conan, 1859-1930",1
"Janifer, Laurence M., 1933-2002",1
"Sapir, Edward, 1884-1939",1
"Berry, R. L. (Robert Lee), 1874-1952",1
"Kennan, George, 1845-1924",1
"Waller, Edmund, 1606-1687",1
"Denham, John, Sir, 1615-1669",1
"Holt, Emily Sarah, 1836-1893",1
"Kerr, Robert, 1755-1813",1
"Scott, Walter, 1771-1832",1
Various,1
"Verne, Jules, 1828-1905",1
"Ketner, Ph. J.",1
"Hathaway, Benjamin Adams, 1852-",1
"Miramon-Fargues, Vicomte de",1
Various,1
"Thackeray, William Makepeace, 1811-1863",1
"Bang, Herman, 1857-1912",1
"Burnham, Clara Louise, 1854-1927",1
Various,1
"Leighton, Mrs.",1
"Daniel, Lucius",1
"Wedekind, Frank, 1864-1918",1
"Talmage, T. De Witt (Thomas De Witt), 1832-1902",1
"Schopenhauer, Arthur, 1788-1860",1
Various,1
"Betanzos, Juan de, -1576",1
"Werner, E. T. C. (Edward Theodore Chalmers), 1864-1954",1
Various,1
"Daviess, Maria Thompson, 1872-1924",1
"Tuason, Joaqu√≠n, 1843-1908",1
"Southworth, Emma Dorothy Eliza Nevitte, 1819-1899",1
"Diver, Maud, 1867-1945",1
"Payne, Henry Neville, active 1672-1710",1
"Wilcox, Ella Wheeler, 1850-1919",1
"Streeter, John Williams, 1841-1905",1
Anonymous,1
"Coghill, Harry, Mrs., 1836-1907",1
"Darien, Georges, 1862-1921",1
"Licquet, ThÈodore, 1787-1832",1
"Corelli, Marie, 1855-1924",1
"Lermina, Jules, 1839-1915",1
"Aulnoy, Madame d' (Marie-Catherine), 1651?-1705",1
"Brinton, Selwyn, 1859-1940",1
"Hazlitt, William, 1778-1830",1
"Verne, Jules, 1828-1905",1
"Verne, Michel, 1861-1925",1
"`Abdu'l-Bah·, 1844-1921",1
"Bazzero, Ambrogio, 1851-1882",1
"Zamin Ki Dost, 1866-1947",1
"Comfort, Will Levington, 1878-1932",1
"Sur·nyi, MiklÛs, 1882-1936",1
"McMurry, Charles A. (Charles Alexander), 1857-1929",1
"Ball, W. P. (William Platt)",1
"James, Henry, 1843-1916",1
"Alger, Horatio, 1832-1899",1
"Vasari, Giorgio, 1511-1574",1
"Byron, George Gordon Byron, Baron, 1788-1824",1
"Veblen, Thorstein, 1857-1929",1
"Hugo, Victor, 1802-1885",1
"La PeyrËre, Isaac de, 1594-1676",1
"Beecher, Catharine Esther, 1800-1878",1
"Savary, Anne-Jean-Marie-RenÈ, duc de Rovigo, 1774-1833",1
"Avancini, Avancinio",1
Various,1
"Brame, Charlotte M., 1836-1884",1
"Luther, Martin, 1483-1546",1
"Lightfoot, Joseph Barber, 1828-1889",1
"Hapgood, Isabel Florence, 1850-1928",1
"Ghislanzoni, Antonio, 1824-1893",1
"Cherbuliez, Victor, 1829-1899",1
"Lever, Charles James, 1806-1872",1
"Meynell, Alice, 1847-1922",1
"Gaskell, Elizabeth Cleghorn, 1810-1865",1
"Mackie, J. Milton (John Milton), 1813-1894",1
"Reese, A. M. (Albert Moore), 1872-",1
"Thomas, Jean, 1881-",1
"Homer, 750? BC-650? BC",1
"Burbidge, Edward",1
"QuÈrÈ, Jean",1
"Jefferies, Richard, 1848-1887",1
"Toomer, Jean, 1894-1967",1
"Adams, H. S. (Henry Sherman), 1864-",1
"Wharton, Edith, 1862-1937",1
"Ji, Yun, 1724-1805",1
"James, Henry, 1843-1916",1
"Colman, George, 1762-1836",1
Unknown,1
"Weir, James, 1856-1906",1
"Henty, G. A. (George Alfred), 1832-1902",1
Various,1
"Sjˆgren, Otto, 1844-1917",1
"Carlton, Henry Fisk",1
"Chevalier, Michel, 1806-1879",1
"Hentzner, Paul, 1558-1623",1
"Naunton, Robert, Sir, 1563-1635",1
"Carleton, William, 1794-1869",1
"Sade, marquis de, 1740-1814",1
"Knight, David C., 1925-1984",1
"Leacock, John, 1729-1802",1
"Smith, Evelyn E., 1922-2000",1
"Lytton, Edward Bulwer Lytton, Baron, 1803-1873",1
"Twain, Mark, 1835-1910",1
"Marquis, Thomas Guthrie, 1864-1936",1
"Gannett, Ruth Stiles",1
"Heindel, Max, 1865-1919",1
"Spearman, Frank H. (Frank Hamilton), 1859-1937",1
Various,1
"Peirson, Charles Lawrence, 1834-",1
"Freitas, A. Ferreira de",1
"Maupassant, Guy de, 1850-1893",1
"Mott, Henry A. (Henry Augustus), 1852-1896",1
"BrÛdy, S·ndor, 1863-1924",1
"Everts, Katherine Jewell",1
"Oetker, August",1
"Bone, David W. (David William), 1874-1959",1
Anonymous,1
"McFee, William, 1881-1966",1
"Jevons, F. B. (Frank Byron), 1858-1936",1
"Haweis, Thomas, 1734-1820",1
"Heyse, Paul, 1830-1914",1
"Vandercook, Margaret, 1876-",1
"Lagerlˆf, Selma, 1858-1940",1
Anonymous,1
"Bentley, William E.",1
"Krehbiel, Henry Edward, 1854-1923",1
"Vandercook, Margaret, 1876-",1
"BaruÈ, Sulpice",1
"Nagai, Kafu, 1879-1959",1
"Beach, Charles Amory",1
"Gnudtzmann, Albert, 1865-1912",1
"Fallersleben, Hoffmann von, 1798-1874",1
"Keane, A. H. (Augustus Henry), 1833-1912",1
"Cummings, Lettie M.",1
"Zweig, Stefan, 1881-1942",1
"Parrott, James Edward",1
"Mann, Thomas, 1875-1955",1
"Smith, J. Jay (John Jay), 1798-1881",1
"Cook, Sherburne F., 1896-1974",1
"Karolidis, Pavlos",1
"Defoe, Daniel, 1661?-1731",1
"Trollope, Frances Milton, 1780-1863",1
Various,1
"Rolleston, T. W. (Thomas William), 1857-1920",1
"Crawford, F. Marion (Francis Marion), 1854-1909",1
"Carleton, Will, 1845-1912",1
"Chamisso, Adelbert von, 1781-1838",1
"Schoolcraft, Henry Rowe, 1793-1864",1
"Davidson, H. Frances",1
"Hogan, William",1
"Tubbs, Frank Herbert, 1853-",1
"Heine, Heinrich, 1797-1856",1
"Wheeler, Edward L. (Edward Lytton), 1855?-1885",1
"Gray, William Henry",1
"Kummer, Frederic Arnold, 1873-1943",1
"Myers, F. W. H. (Frederic William Henry), 1843-1901",1
"Bracco, Roberto, 1861-1943",1
"Froehlich, Hugo B.",1
"Snow, Bonnie E.",1
"Galt, Katherine Keene",1
"Tagore, Rabindranath, 1861-1941",1
"Safroni-Middleton, A.",1
"Hope, Anthony, 1863-1933",1
"Ewald, Carl, 1856-1908",1
"Byers, Samuel H. M.",1
"Gabel, Norman E., -1961",1
"Goldsmith, Lewis, 1763?-1846",1
"Lessing, Gotthold Ephraim, 1729-1781",1
"Corelli, Marie, 1855-1924",1
"Shelley, Percy Bysshe, 1792-1822",1
"Sandham, Elizabeth",1
"Semple, Elizabeth",1
"Tshehov, Anton, 1860-1904",1
"Stern, Maximilian, 1878-",1
"Adams, Edward, 1877-",1
"Cunningham, Francis, 1785-1863",1
Anonymous,1
"Strindberg, August, 1849-1912",1
"Carpenter, Edward, 1844-1929",1
"Allan, Francis",1
"Elsenhans, Theodor",1
"Adams, Samuel Hopkins, 1871-1958",1
"Lemoine, Joaqu√≠n",1
"Waller, John",1
"Swift, Jonathan, 1667-1745",1
"Pushkin, Aleksandr Sergeevich, 1799-1837",1
"Haight, Canniff, 1825-1901",1
"Wordsworth, Dorothy, 1771-1855",1
"Clough, Arthur Hugh, 1819-1861",1
"Stevenson, Robert Louis, 1850-1894",1
"Schultz, James Willard, 1859-1947",1
"Linnankoski, Johannes, 1869-1913",1
"England, George Allan, 1877-1936",1
"Zola, …mile, 1840-1902",1
"Dowson, Ernest Christopher, 1867-1900",1
"Aimard, Gustave, 1818-1883",1
"Stevenson, Robert Louis, 1850-1894",1
"Osbourne, Lloyd, 1868-1947",1
"Bazin, RenÈ, 1853-1932",1
"Thomson, Basil C.",1
Various,1
"Mangin, Arthur, 1824-1887",1
"Martin, Minnie",1
"Gannon, W.",1
"Hogan, Benedict",1
"Huldermann, Bernhard",1
"McKee, Lanier",1
"Gualdo, Luigi, 1847-1898",1
Various,1
"Young, Clarence",1
"Smith, Jessie Willcox, 1863-1935",1
"Wells, Carolyn, 1862-1942",1
"Eaton, Daniel Cady, 1834-1895",1
Various,1
"Cooper, James Fenimore, 1789-1851",1
"Twain, Mark, 1835-1910",1
"Jerome, Jerome K. (Jerome Klapka), 1859-1927",1
"Nesbit, E. (Edith), 1858-1924",1
"Conrad, Joseph, 1857-1924",1
Various,1
"Jerome, Jerome K. (Jerome Klapka), 1859-1927",1
"Rand, Ayn, 1905-1982",1
"Abrahams, Israel, 1858-1925",1
"Bute, John Patrick Crichton-Stuart, Marquess of, 1847-1900",1
"Verne, Jules, 1828-1905",1
"Giles, Herbert Allen, 1845-1935",1
"M¸hlbach, L. (Luise), 1814-1873",1
"Wiggin, Kate Douglas Smith, 1856-1923",1
"Hession, Revel",1
"Hession, Roy",1
"Pemble, William, 1592?-1623",1
"Ballou, Maturin Murray, 1820-1895",1
"Jordan, David Starr, 1851-1931",1
"Pepys, Samuel, 1633-1703",1
"Walsh, James J. (James Joseph), 1865-1942",1
"Dante Alighieri, 1265-1321",1
"Wagner, Madge Morris, 1862-1924",1
"Williams, Peter E.",1
"Alger, Horatio, 1832-1899",1
"Burney, Fanny, 1752-1840",1
"Rizal, JosÈ, 1861-1896",1
"Dickens, Charles, 1812-1870",1
"Loti, Pierre, 1850-1923",1
"Maitland, Robert",1
"Orr, Charles Ebert, 1861-1933",1
"Reilly, S. A.",1
"Browning, Robert, 1812-1889",1
"Logan, John Alexander, 1826-1886",1
"Lytton, Edward Bulwer Lytton, Baron, 1803-1873",1
"Hawthorne, Nathaniel, 1804-1864",1
Various,1
"Dillon, Emile Joseph, 1855-1933",1
"James, Henry, 1843-1916",1
"Miles, Nelson Appleton, 1839-1925",1
Various,1
"Pope, Alexander, 1688-1744",1
"Wharton, Edith, 1862-1937",1
"Lamb, Mary, 1764-1847",1
"Lamb, Charles, 1775-1834",1
"Merriman, Henry Seton, 1862-1903",1
"Fitzhugh, Percy Keese, 1876-1950",1
"Hugo, Victor, 1802-1885",1
"Cibber, Theophilus, 1703-1758",1
"Cooper, Michael D.",1
"Woodson, Carter Godwin, 1875-1950",1
"Burnham, Margaret",1
"McGuinn, Roger",1
"Haggard, H. Rider (Henry Rider), 1856-1925",1
"Chamisso, Adelbert von, 1781-1838",1
"Ingelow, Jean, 1820-1897",1
"Jacobs, W. W. (William Wymark), 1863-1943",1
"Sapper, Agnes, 1852-1929",1
"Pike, H. Lee M. (Henry Lee Mitchell), 1865-",1
Library of Congress. Copyright Office,1
"Lamoreaux, Antoinette Abernethy",1
"Begbie, Harold, 1871-1929",1
"Mair, Charles, 1838-1927",1
"AlarcÛn, Pedro Antonio de, 1833-1891",1
"Erasmus, Desiderius, 1469-1536",1
"Wilson, Harry Leon, 1867-1939",1
"Howells, William Dean, 1837-1920",1
"Strickland, Samuel, 1804-1867",1
"Lippmann, Julie Mathilde, 1864-1952",1
"Stevenson, Robert Louis, 1850-1894",1
"Buck, J. D. (Jirah Dewey), 1838-1916",1
Various,1
"Harmon, Kenneth",1
"Mandeville, Bernard, 1670-1733",1
"La Fontaine, Jean de, 1621-1695",1
"Sue, EugËne, 1804-1857",1
Anonymous,1
"Lutz, R. R. (Rufus Rolla), 1873-",1
"Fortune, Timothy Thomas, 1856-1928",1
"Dennis, C. J. (Clarence James), 1876-1938",1
"Piper, H. Beam, 1904-1964",1
"Mitchell, Donald Grant, 1822-1908",1
"Pellico, Silvio, 1789-1854",1
"Lepelletier, Edmond, 1846-1913",1
"Lema√Ætre, Jules, 1853-1914",1
"Poole, Ernest, 1880-1950",1
"Eggleston, George Cary, 1839-1911",1
"Birdsall, Ralph, 1871-1918",1
"Dumas, Alexandre, 1802-1870",1
"Osler, Edward, 1798-1863",1
"Huan, Kuan, 1st cent. B.C.",1
"Groot, G. J. de",1
Various,1
"Norris, ZoÈ Anderson",1
"Shakespeare, William, 1564-1616",1
"Gasquoine, C. P. (Charles Penrhyn), 1871-",1
"Herbert, Minie",1
"Stevenson, Robert Louis, 1850-1894",1
"Herrick, Robert, 1868-1938",1
Various,1
"Victor, Metta Victoria Fuller, 1831-1885",1
"Shoemaker, Henry W., 1880-1958",1
"Carr, John, Sir, 1772-1832",1
"Butz, C. A.",1
"Blackmore, R. D. (Richard Doddridge), 1825-1900",1
"Ahlqvist, August, 1826-1889",1
"Garrett, Randall, 1927-1987",1
"Carrington, Hereward, 1880-1959",1
"Church, Samuel Harden",1
"Catherwood, Mary Hartwell, 1847-1902",1
"Ramalho, Monteiro, 1862-1949",1
"Altsheler, Joseph A. (Joseph Alexander), 1862-1919",1
"Chambers, Robert W. (Robert William), 1865-1933",1
"Optic, Oliver, 1822-1897",1
"Fawcett, Edgar, 1847-1923",1
"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859",1
"Bevan, Tom, 1868-",1
"Falconer, William",1
"PicÛn, Jacinto Octavio, 1852-1923",1
"Bellasis, Edward, 1852-1922",1
"King, Charles, 1844-1933",1
"Dodge, Henry Irving",1
"Howells, William Dean, 1837-1920",1
"Wallace, Robert",1
"Rollin, Charles, 1661-1741",1
"Mairet, Jean de, 1604-1686",1
"Camıes, Lu√≠s de, 1524?-1580",1
Various,1
"Yeats-Brown, Francis, 1886-1944",1
"Jordan, Furneaux",1
"Barclay, Lorne W. (Lorne Webster), 1885-",1
Various,1
Various,1
"Sidgwick, Alfred, Mrs., 1854-1934",1
"Fuller, Charles A.",1
"Wells, H. G. (Herbert George), 1866-1946",1
"Laut, Agnes C., 1871-1936",1
"Warner, Susan, 1819-1885",1
"Birmingham, George A., 1865-1950",1
"Buck, Charles Neville, 1879-1930",1
"Baum, L. Frank (Lyman Frank), 1856-1919",1
"Overton, Mark",1
"Otway, Thomas, 1652-1685",1
"Oxley, John, 1783-1828",1
"Reeve, Arthur B. (Arthur Benjamin), 1880-1936",1
"Yule, J. C., Mrs., 1825-1897",1
"Cervantes Saavedra, Miguel de, 1547-1616",1
"MacDonald, George, 1824-1905",1
"Coleridge, C.R.",1
"Coimbra, Leonardo",1
Various,1
"Bacon, Alice Mabel",1
"Pennell, T. L. (Theodore Leighton), 1867-1912",1
Various,1
Anonymous,1
"Sue, EugËne, 1804-1857",1
"Page, Thomas Nelson, 1853-1922",1
"Dallas, Richard",1
Various,1
"JimÈnez, Juan RamÛn, 1881-1958",1
"Smith, William Benjamin",1
"Boer, Dr. Z. C. de",1
"Schlimmer, Dr. J. G.",1
"Gasquet, Francis Aidan, 1846-1929",1
"Diderot, Denis, 1713-1784",1
"Cory, David, 1872-1966",1
Various,1
"AurÈn, Petter Wilhelm, 1826-1896",1
"Bennett, Arnold, 1867-1931",1
"Macaulay, Rose, 1881-1958",1
"JÛkai, MÛr, 1825-1904",1
"Eggleston, George Cary, 1839-1911",1
"TanÃÅska-Hoffmanowa, Klementyna, 1798-1845",1
"Jean Paul, 1763-1825",1
"Jean Paul, 1763-1825",1
"Dawson, Thomas C.",1
Various,1
"LeSueur, William Dawson, 1840-1917",1
"Earle, Alice Morse, 1851-1911",1
"Kingston, William Henry Giles, 1814-1880",1
"Hocking, James",1
"Douglas, Alan",1
"Klein, Felix, 1849-1925",1
"Knower, Daniel",1
"Jackson, Gabrielle E. (Gabrielle Emilie), 1861-",1
"Defoe, Daniel, 1661?-1731",1
"Bracco, Roberto, 1861-1943",1
"Harte, Bret, 1836-1902",1
"Kishpaugh, R. A.",1
"Greely, Adolphus W., 1844-1935",1
"Tischner, August, 1819-",1
"Carlyle, Thomas, 1795-1881",1
"Karr, Alphonse, 1809-1890",1
"Clodd, Edward",1
"Williamson, A. M. (Alice Muriel), 1869-1933",1
"Dumas, Alexandre, 1802-1870",1
"Dumas, Alexandre, 1802-1870",1
"Gibbons, Helen Davenport, 1883-1960",1
"Sollmann, Torald",1
"Wilbert, M. I.",1
"Hewlett, A. W.",1
"Puckner, W. A.",1
"Chadwick, Lester",1
"Wharton, Marian",1
"Hungerford, Edward, 1875-1948",1
"Carter, Harry",1
"Coleridge, C.R.",1
"Wood, T. Martin",1
"McMurry, Lida B. (Lida Brown), 1853-1942",1
"North, Grace May, 1876-",1
"Scott, Walter, 1771-1832",1
"Segalen, Victor, 1878-1919",1
"Woolf, Virginia, 1882-1941",1
"Keim, Albert, 1876-1947",1
Various,1
"Sieveking, Isabel Giberne",1
Anonymous,1
"Emerson, Alice B.",1
"Stoughton, John",1
Various,1
"Scott, Walter, 1771-1832",1
"Painter, F. V. N. (Franklin Verzelius Newton), 1852-1931",1
"Dubnow, Simon, 1860-1941",1
"Twain, Mark, 1835-1910",1
Various,1
"Hoffmann, E. T. A. (Ernst Theodor Amadeus), 1776-1822",1
"Gaebelein, Arno Clemens, 1861-1945",1
"Bussy, Roger de Rabutin, comte de, 1618-1693",1
"Lyons, A. Neil",1
"P‰iv‰rinta, Pietari, 1827-1913",1
Various,1
"Wecksell, J. J. (Josef Julius), 1838-1907",1
"Conrad, Joseph, 1857-1924",1
"Minchin, H. C.",1
"Peel, Robert",1
"Tennyson, Hallam, Baron, 1852-1928",1
"Guinteras, Pedro J.",1
"Whishaw, Frederick, 1854-1934",1
"Fredgren, Bernt",1
"Lagerlˆf, Selma, 1858-1940",1
"Cassels, Walter Richard, 1826-1907",1
"Boyesen, Hjalmar Hjorth, 1848-1895",1
"Marchant, Bessie, 1862-1941",1
"Higginson, Thomas Wentworth, 1823-1911",1
"Stevenson, Robert Louis, 1850-1894",1
"Browning, Robert, 1812-1889",1
"Corson, Hiram, 1828-1911",1
"Murfree, Mary Noailles, 1850-1922",1
"Child, Lydia Maria, 1802-1880",1
"Goethe, Johann Wolfgang von, 1749-1832",1
"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859",1
"Wilde, Oscar, 1854-1900",1
"Warner, Charles Dudley, 1829-1900",1
"Steele, Richard, Sir, 1672-1729",1
"Alec-Tweedie, Mrs. (Ethel), -1940",1
"Criado y Baca, Heliodoro, 1843-",1
"Barranco, Mariano, 1850-",1
"Cocat, Luis",1
"Ramos CarriÛn, Miguel, 1848-1915",1
"Forster, E. M. (Edward Morgan), 1879-1970",1
"Howells, William Dean, 1837-1920",1
Various,1
"Stowe, Harriet Beecher, 1811-1896",1
"Ray, T. B. (T. Bronson), 1868-1934",1
"Hudson, William Henry, 1862-1918",1
"Galsworthy, John, 1867-1933",1
"Parker, Gilbert, 1862-1932",1
"Twain, Mark, 1835-1910",1
"Ebers, Georg, 1837-1898",1
"Stevenson, Robert Louis, 1850-1894",1
"Carey, Rosa Nouchette, 1840-1909",1
"MacGrath, Harold, 1871-1932",1
"Hamsun, Knut, 1859-1952",1
"Norris, Frank, 1870-1902",1
"Hearn, Lafcadio, 1850-1904",1
"Hugo, Victor, 1802-1885",1
"Taylor, Bayard, 1825-1878",1
"TegnÈr, Esaias, 1782-1846",1
Anonymous,1
Anonymous,1
"Brand, Max, 1892-1944",1
Various,1
"Hastings, Milo M. (Milo Milton), 1884-1957",1
"Hawthorne, Nathaniel, 1804-1864",1
"Steward, Austin, 1794-1860",1
"Seton, Ernest Thompson, 1860-1946",1
"Jacobs, W. W. (William Wymark), 1863-1943",1
"Hunt, Leigh, 1784-1859",1
"Reeks, H. Caulton (Harry Caulton)",1
"Gladden, Washington, 1836-1918",1
"Benson, Arthur Christopher, 1862-1925",1
"Roosevelt, Theodore, 1858-1919",1
Various,1
"Henry, O., 1862-1910",1
"Kellogg, Alice Maude, 1862-1911",1
"Hancock, H. Irving (Harrie Irving), 1868-1922",1
"Laboulaye, …douard, 1811-1883",1
"Capes, Bernard Edward Joseph, 1854-1918",1
"Dell, Ethel M. (Ethel May), 1881-1939",1
"Carmichael, R. D. (Robert Daniel), 1879-1967",1
"Chekhov, Anton Pavlovich, 1860-1904",1
"Sangster, Margaret E. (Margaret Elizabeth), 1894-1981",1
"MacFall, Haldane, 1860-1928",1
"Denslow, W. W. (William Wallace), 1856-1915",1
"Wells, Carolyn, 1862-1942",1
"Jones, Abel J. (Abel John), 1878-1949",1
"Erasmus, Desiderius, 1469-1536",1
"Duchess, 1855?-1897",1
"De Longueville, Thomas, 1844-1922",1
"Pickering, Edward C. (Edward Charles), 1846-1919",1
"Bernard, of Clairvaux, Saint, 1091?-1153",1
"B¸chner, Georg, 1813-1837",1
Various,1
"Morgenstern, Christian, 1871-1914",1
"Lockett, Hattie Greene, 1880-1962",1
Various,1
"Bryant, William Cullen, 1794-1878",1
"Hawthorne, Julian, 1846-1934",1
"MÈrimÈe, Prosper, 1803-1870",1
Various,1
"Carleton, William, 1794-1869",1
Unknown,1
"Teirlinck, Herman, 1879-1967",1
"Elger, Thomas Gwyn, 1838-1897",1
"Brooks, Henry M. (Henry Mason), 1822-1898",1
"Martineau, Harriet, 1802-1876",1
"Storm, Theodor, 1817-1888",1
"Aesop, 620? BC-564? BC",1
"Jepson, Edgar, 1863-1938",1
"Busch, Wilhelm, 1832-1908",1
"Arnold, Robert",1
Anonymous,1
"Warner, Susan, 1819-1885",1
"Warner, Anna Bartlett, 1824-1915",1
"Dumas, Alexandre, 1802-1870",1
"Lang, Andrew, 1844-1912",1
"Rathborne, St. George, 1854-1938",1
Various,1
"Elliott, James, Sir, 1880-1959",1
"Housman, Laurence, 1865-1959",1
Various,1
"Quigg, Lemuel Ely, 1863-1919",1
"Bellamy, Edward, 1850-1898",1
"Costa, Fernandes, 1848-1920",1
"France, Anatole, 1844-1924",1
"Ballantyne, R. M. (Robert Michael), 1825-1894",1
"Saint-Elme, Ida, 1778-1845",1
"Gomes, Jo„o Augusto Marques, 1853-1931",1
"Scudder, Horace Elisha, 1838-1902",1
"Miller, Lewis",1
Various,1
Various,1
"Cleland, John, 1709-1789",1
Anonymous,1
"Castelo Branco, Camilo, 1825-1890",1
"Blackburn, Douglas, 1857-1929",1
"Caddell, W. Waithman",1
Anonymous,1
"Allen, Quincy",1
"Peters, Madison Clinton",1
"Simonds, Frank H. (Frank Herbert), 1878-1936",1
"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859",1
"Brodrick, George C. (George Charles), 1831-1903",1
"Fotheringham, John Knight, 1874-1936",1
"Wollstonecraft, Mary, 1759-1797",1
"Bone, Jesse F. (Jesse Franklin), 1916-1986",1
"Wells, H. G. (Herbert George), 1866-1946",1
"De Mille, James, 1833-1880",1
"Lehne, Fr., 1874-1957",1
"Meredith, George, 1828-1909",1
Various,1
"Lytton, Edward Bulwer Lytton, Baron, 1803-1873",1
"Berkeley, George, 1685-1753",1
"Ponson du Terrail, 1829-1871",1
"Boreham, Frank, 1871-1959",1
"Miller, J. R. (James Russell), 1840-1912",1
"Bindloss, Harold, 1866-1945",1
"Trollope, Anthony, 1815-1882",1
"Simpson, A. B. (Albert B.), 1843-1919",1
Various,1
"Hapai, Charlotte",1
"HalÈvy, Ludovic, 1834-1908",1
"Daviess, Maria Thompson, 1872-1924",1
"Bonczar, Thomas P.",1
"Pereira, FÈlix Alves, 1865-1936",1
"King, Lester S. (Lester Snow), 1908, 1908-2002",1
"Bodemer, Charles W.",1
"Trollope, Anthony, 1815-1882",1
"Blackwood, Algernon, 1869-1951",1
"Kafka, Franz, 1883-1924",1
"Herculano, Alexandre, 1810-1877",1
"Bang, Herman, 1857-1912",1
"Frere, M.",1
"Fenn, George Manville, 1831-1909",1
"Stendhal, 1783-1842",1
Various,1
"Saintsbury, George, 1845-1933",1
"Hackley, E. Azalia (Emma Azalia), 1867-1922",1
"Warren, Samuel, 1807-1877",1
"Florian, 1755-1794",1
"Shaara, Michael, 1929?-1988",1
